Time;[11:7];[23:228];[30.5];[31:115];[32:15];[32:24];[32:77];[32:124];[33:337];[33:338];[33:339];[33:340];[33:341];[33:342];[33:343];[33:344];[33:345];[34.275];[37:11];[37:12];[37:13];[37:14];[37:15];[37:16];[37:27];[37:34]
time;Banddicke;MON Verzinnungsstation Pd;OFI Start;Verzinnungsstation_ Temp. Zinnbad Sollwert;Laufprogramm Istwerte Zug / Abhaspel Istzug absolut [N];Laufprogramm Istwerte Zug / Verzinnung Istzug absolut [N];Laufprogramm Istwerte Abstreifer US / Istposition;Laufprogramm Istwerte Bandgeschwindigkeit / Sollwert [m/min];Wannentemperatur außen (WSP);Zinnbadtemperatur Wanne (WSP);Temperatur unter der Zinnbadrolle 1 (WSP);Temperatur unter der Zinnbadrolle 2 (WSP);Reglerausgang Y-Out (WSP);P-Anteil von Y-Out (WSP);I-Anteil von Y-Out (WSP);D-Anteil von Y-Out (WSP);Wirksame Soll-Temperatur (WSP);MON Sicherheit Schallschutzkabine Hubtor geöffnet;DB912_Istwerte\reP-Anteil_YOUT_Wanne;DB912_Istwerte\reI-Anteil_YOUT_Wanne;DB912_Istwerte\reD-Anteil_YOUT_Wanne;DB912_Istwerte\reP-Anteil_YOUT_Rolle;DB912_Istwerte\reI-Anteil_YOUT_Rolle;DB912_Istwerte\reD-Anteil_YOUT_Rolle;DB912_Istwerte\RCV.reV_Ist;DB912_Istwerte\reWirksameSolltemperaturWanneInnen
779;0,5;190;0;265;2768,74;3931,05;-11,738;60;306,771;265,9;264,753;263;28,2183;0,589624;-4,21067;-0,0486199;265;0;1,19947;26,5987;0;0,590723;-4,21011;-0,0398104;60;307,523
780;0,5;187;0;265;2769,87;3931,66;-11,738;60;306,944;265,7;264,754;262,9;27,7407;0,583032;-4,2068;-0,0602521;265;0;0,961249;26,6123;0;0,578027;-4,20626;-0,0800164;60;307,508
781;0,5;187;0;265;2765,79;3921,99;-11,738;60;306,966;265,4;264,763;263,1;27,2946;0,549585;-4,20361;-0,175398;265;0;0,720282;26,6212;0;0,542871;-4,2031;-0,195075;60;307,363
782;0,5;186;0;265;2769,67;3934,32;-11,738;60;307,01;265,2;264,776;263,4;26,6252;0,495264;-4,20017;-0,318146;265;0;0;26,6252;0;0,486841;-4,19971;-0,33574;60;307,169
783;0,5;183;0;265;2767,47;3929,93;-11,738;60;307,14;265,1;264,789;263,6;26,6252;0,451074;-4,19752;-0,378016;265;0;0;26,6252;0;0,440576;-4,19668;-0,373763;60;307,059
784;0,5;181;0;265;2766,14;3927,63;-11,738;60;307,183;265,2;264,796;263,5;26,6252;0,419458;-4,19467;-0,344808;265;0;0;26,6252;0;0,415308;-4,19427;-0,339884;60;307,072
785;0,5;181;0;265;2769,26;3933,59;-11,738;60;307,227;265,2;264,808;263,5;26,5204;0,369287;-4,19205;-0,407004;265;0;-0,192206;26,6248;0;0,359399;-4,19171;-0,425234;60;306,962
786;0,5;181;0;265;2766,98;3923,34;-11,738;60;307,161;265,2;264,832;263,4;25,8437;0,273462;-4,18992;-0,620977;265;0;-0,919959;26,6201;0;0,256128;-4,18967;-0,659625;60;306,655
787;0,5;179;0;265;2767,01;3930,36;-11,738;60;307,248;265,2;264,862;263,4;24,5528;0,153833;-4,18852;-0,83213;265;0;-2,05036;26,6032;0;0,153833;-4,18852;-0,83213;60;306,365
788;0,5;170;0;265;2767,66;3932,68;-11,738;60;307,227;265,2;264,886;263,7;23,9753;0,0547119;-4,18793;-0,929319;265;0;-2,6905;26,5748;0;0,0384766;-4,18789;-0,940382;60;306,13
789;0,5;163;0;265;2765,5;3925,82;-11,738;60;307,378;265,8;264,914;264;23,6461;0;-4,18785;-0,734418;265;0;-2,66028;26,5386;0;0;-4,18785;-0,681327;60;306,27
790;0,5;160;0;265;2766,16;3930,88;-11,738;60;307,27;266,4;264,941;264,2;24,8082;0;-4,18785;-0,468187;265;0;-1,6012;26,5161;0;0;-4,18785;-0,434342;60;306,536
791;0,5;160;0;265;2767,95;3930,11;-11,738;60;307,357;266,8;264,965;264,3;25,1495;0;-4,18785;-0,27689;265;0;-1,28763;26,4996;0;0;-4,18785;-0,256874;60;306,728
792;0,5;162;0;265;2767,3;3929,59;-11,738;60;307,378;266,8;264,994;264,3;25,4358;0;-4,18785;-0,163755;265;0;-0,818152;26,4859;0;0;-4,18785;-0,151918;60;306,841
793;0,5;166;0;265;2765,97;3928,79;-11,738;60;307,335;266,3;265,022;264,2;25,7732;0;-4,18785;-0,0968466;265;0;-0,705084;26,4783;0;0;-4,18785;-0,0968466;60;306,9
794;0,5;168;0;265;2767,3;3925,55;-11,738;60;307,292;266,2;265,05;264,1;25,9449;0;-4,18785;-0,0617391;265;0;-0,446997;26,4707;0;0;-4,18785;-0,057276;60;306,943
795;0,5;167;0;265;2768,04;3929,07;-11,738;60;307,248;266,2;265,075;263,9;26,217;0;-4,18785;-0,0365131;265;0;-0,436468;26,4661;0;0;-4,18785;-0,0338736;60;306,968
796;0,5;169;0;265;2765,71;3929,11;-11,738;60;307,248;266,2;265,104;264;26,2616;-0,0160156;-4,18785;-0,0987779;265;0;-0,201361;26,463;0;-0,0160156;-4,18785;-0,0987779;60;306,981
797;0,5;169;0;265;2765,51;3926,43;-11,738;60;307,161;266,5;265,135;264,3;25,0265;-0,121851;-4,18824;-0,488798;265;0;-1,70429;26,4525;0;-0,139185;-4,18836;-0,537001;60;306,393
798;0,5;169;0;265;2768,5;3928,48;-11,738;60;307,161;266,8;265,162;264,5;23,6054;-0,249658;-4,18945;-0,789283;265;0;-2,86252;26,4256;0;-0,268457;-4,18969;-0,822823;60;305,964
799;0,5;163;0;265;2769,08;3926,94;-11,738;60;306,988;266,7;265,195;264,8;23,0975;-0,379175;-4,19152;-0,969999;265;0;-3,29648;26,394;0;-0,379175;-4,19152;-0,969999;60;305,689
800;0,5;156;0;265;2767,21;3933,45;-11,738;60;307,01;266,4;265,218;264,9;22,588;-0,470483;-4,19392;-0,983256;265;0;-3,72962;26,351;0;-0,484155;-4,19436;-0,978066;60;305,545
801;0,5;154;0;265;2767,11;3929,03;-11,738;60;306,901;266,4;265,239;265;22,7815;-0,556909;-4,1973;-0,913965;265;0;-3,53086;26,3076;0;-0,566064;-4,19783;-0,892017;60;305,524
802;0,5;154;0;265;2771,3;3927,65;-11,738;60;306,836;266,6;265,253;264,8;23,2282;-0,610498;-4,20114;-0,746044;265;0;-3,04746;26,2756;0;-0,610498;-4,20114;-0,746044;60;305,62
803;0,5;154;0;265;2766,72;3932,72;-11,738;60;306,749;266,8;265,262;264,6;23,7849;-0,642114;-4,20467;-0,60138;265;0;-2,41501;26,2439;0;-0,646997;-4,20527;-0,581438;60;305,744
804;0,5;155;0;265;2768,46;3929,45;-11,738;60;306,424;266,7;265,267;264,3;24,9139;-0,664697;-4,20835;-0,471383;265;0;-1,07386;26,2259;0;-0,670068;-4,2096;-0,430643;60;305,866
805;0,5;156;0;265;2772,59;3933,16;-11,738;60;306,272;266,5;265,268;264,1;25,9322;-0,671533;-4,21275;-0,30061;265;0;-0,19303;26,2204;0;-0,67019;-4,21338;-0,272408;60;306,007
806;0,5;165;0;265;2766,88;3932,61;-11,738;60;305,99;266,1;265,262;264,1;26,2696;-0,648462;-4,2171;-0,0823294;265;0;0,164282;26,2204;0;-0,641138;-4,21771;-0,0410804;60;306,244
807;0,5;169;0;265;2768,3;3927,67;-11,738;60;305,946;265,5;265,244;264;27,4477;-0,58645;-4,22117;0,198678;265;0;1,31144;26,2294;0;-0,575464;-4,22172;0,237262;60;306,583
808;0,5;176;0;265;2771,95;3936,87;-11,738;60;305,838;265,4;265,226;264;28,7201;-0,505884;-4,22426;0,454804;265;0;2,63776;26,2489;0;-0,491357;-4,22473;0,491933;60;306,917
809;0,5;182;0;265;2765,91;3932,02;-11,738;60;305,729;265,4;265,202;263,9;30,0349;-0,40603;-4,22725;0,65694;265;0;3,86027;26,2871;0;-0,393945;-4,22762;0,667691;60;307,216
810;0,5;193;0;265;2770,57;3929,95;-11,738;60;305,773;266,6;265,183;263,9;30,3195;-0,338525;-4,22933;0,687934;265;0;4,26383;26,3335;0;-0,323267;-4,22995;0,662926;60;307,307
811;0,5;197;0;265;2770,33;3936,18;-11,738;60;305,707;266,7;265,174;263,8;30,3807;-0,297632;-4,2314;0,559209;265;0;3,94495;26,3743;0;-0,294214;-4,23168;0,535256;60;307,222
812;0,5;201;0;265;2765,68;3928,09;-11,738;60;305,859;266,2;265,174;263,7;29,3463;-0,295312;-4,23332;0,332861;265;0;3,00663;26,4136;0;-0,299829;-4,2336;0,287032;60;306,996
813;0,5;200;0;265;2771,38;3936,38;-11,738;60;305,881;265,6;265,188;263,5;28,1224;-0,352563;-4,23542;-0,035532;265;0;1,65842;26,4404;0;-0,364893;-4,23575;-0,0923807;60;306,569
814;0,5;194;0;265;2765,98;3935,72;-11,738;60;305,968;265,3;265,212;263,4;26,5753;-0,43313;-4,23762;-0,349051;265;0;0,0137695;26,4486;0;-0,446924;-4,23803;-0,390295;60;306,172
815;0,5;186;0;265;2763,38;3923,23;-11,738;60;306,076;265,1;265,232;263,4;26,4486;-0,526636;-4,24078;-0,567983;265;0;-0,0585388;26,4485;0;-0,537988;-4,24128;-0,581635;60;305,857
816;0,5;181;0;265;2770,23;3935,03;-11,738;60;306,12;264,6;265,248;263,4;26,0046;-0,591089;-4,24446;-0,582884;265;0;-0,56803;26,4447;0;-0,598169;-4,24502;-0,574869;60;305,774
817;0,5;175;0;265;2765,74;3933,61;-11,738;60;306,207;264,5;265,26;263,6;25,6711;-0,632959;-4,2479;-0,539991;265;0;-0,705542;26,4379;0;-0,639795;-4,2485;-0,5339;60;305,771
818;0,5;173;0;265;2766,1;3926,72;-11,738;60;306,272;265,2;265,272;263,9;25,6883;-0,6802;-4,25221;-0,502864;265;0;-0,944128;26,4288;0;-0,686792;-4,25285;-0,49828;60;305,757
819;0,5;172;0;265;2768,79;3935,44;-11,738;60;306,25;265,2;265,279;264,1;25,6353;-0,714258;-4,25679;-0,428113;265;0;-0,770728;26,4202;0;-0,714258;-4,25679;-0,428113;60;305,793
820;0,5;171;0;265;2765,32;3925,12;-11,738;60;306,142;265,2;265,283;264,3;26,0176;-0,730615;-4,26086;-0,337153;265;0;-0,233679;26,4145;0;-0,732935;-4,26155;-0,323958;60;305,864
821;0,5;170;0;265;2769,36;3931,29;-11,738;60;306,098;265,5;265,287;264,4;26,4125;-0,746851;-4,26571;-0,262573;265;0;0;26,4125;0;-0,749048;-4,26641;-0,254181;60;305,917
822;0,5;171;0;265;2767,64;3936,9;-11,738;60;306,163;266,1;265,291;264,4;26,3472;-0,762231;-4,27066;-0,21514;265;0;-0,0568909;26,4112;0;-0,764429;-4,27138;-0,210177;60;305,944
823;0,5;171;0;265;2768,68;3924,86;-11,738;60;306,228;266,6;265,296;264,5;26,1097;-0,781397;-4,27499;-0,217004;265;0;-0,328345;26,4088;0;-0,785547;-4,27573;-0,221319;60;305,919
824;0,5;171;0;265;2773,13;3934,08;-11,738;60;306,25;266,8;265,308;264,6;25,712;-0,823633;-4,28025;-0,295896;265;0;-0,772559;26,4027;0;-0,831445;-4,28103;-0,312157;60;305,792
825;0,5;171;0;265;2770,39;3937,07;-11,738;60;306,228;266,9;265,32;264,6;25,2929;-0,879785;-4,28584;-0,395106;265;0;-0,929938;26,3922;0;-0,889429;-4,28666;-0,413019;60;305,632
826;0,5;171;0;265;2770,12;3926,18;-11,738;60;306,098;267,1;265,335;264,1;25,2368;-0,932764;-4,29094;-0,462411;265;0;-1,17585;26,3801;0;-0,940088;-4,29182;-0,464281;60;305,506
827;0,5;170;0;265;2773,95;3935,42;-11,738;60;306,12;267,1;265,346;263,9;25,0263;-0,977319;-4,29722;-0,443056;265;0;-1,33542;26,3651;0;-0,982446;-4,29814;-0,435736;60;305,475
828;0,5;167;0;265;2766,28;3929,13;-11,738;60;306,142;266,8;265,349;263,9;25,1788;-0,994897;-4,30371;-0,324954;265;0;-0,923071;26,3505;0;-0,993921;-4,30464;-0,296757;60;305,569
829;0,5;167;0;265;2768,96;3929,7;-11,738;60;306,033;266,4;265,347;263,7;25,9734;-0,988306;-4,31022;-0,166714;265;0;-0,370001;26,3434;0;-0,988306;-4,31022;-0,166714;60;305,71
830;0,5;168;0;265;2771,21;3940,2;-11,738;60;305,968;266,8;265,347;263,4;26,232;-0,985132;-4,31576;-0,0950414;265;0;0;26,3409;0;-0,98623;-4,31669;-0,0934655;60;305,796
831;0,5;169;0;265;2762,87;3927,82;-11,738;60;305,968;267;265,348;263,5;26,3409;-0,992578;-4,32225;-0,0850002;265;0;0;26,3409;0;-0,993555;-4,32318;-0,083562;60;305,792
832;0,5;169;0;265;2766,96;3932,15;-11,738;60;305,968;267,5;265,35;263,6;26,3407;-0,998438;-4,32785;-0,0777879;265;0;0;26,3407;0;-0,999414;-4,32879;-0,076871;60;305,788
833;0,5;169;0;265;2769,58;3936,16;-11,738;60;305,946;267,5;265,351;263,6;26,3407;-1,00332;-4,33443;-0,0631927;265;0;0;26,3407;0;-1,00234;-4,33537;-0,0539182;60;305,791
834;0,5;169;0;265;2764,86;3927,73;-11,738;60;305,903;267,1;265,33;263,2;26,4398;-0,919092;-4,34083;0,318463;265;0;0,378973;26,3411;0;-0,894434;-4,34168;0,414277;60;306,251
835;0,5;171;0;265;2767,54;3935,24;-11,738;60;305,903;266,8;265,287;262,8;28,6384;-0,749414;-4,34554;0,894568;265;0;2,60224;26,3561;0;-0,717676;-4,34623;0,982856;60;306,992
836;0,5;182;0;265;2768,01;3932,66;-11,738;60;305,924;266,4;265,225;262,5;31,2271;-0,500635;-4,34967;1,50365;265;0;5,4238;26,402;0;-0,464136;-4,35012;1,57085;60;307,846
837;0,5;192;0;265;2766,66;3926,98;-11,738;60;305,881;265,9;265,168;262,5;33,1445;-0,270898;-4,35216;1,77062;265;0;6,77622;26,4751;0;-0,245508;-4,3524;1,76499;60;308,34
838;0,5;210;0;265;2769,34;3936,46;-11,738;60;305,903;265,4;265,13;262,9;33,4545;-0,138696;-4,35328;1,65296;265;0;6,75132;26,5446;0;-0,12002;-4,35341;1,62348;60;308,353
839;0,5;216;0;265;2766,99;3929,61;-11,738;60;305,903;265,2;265,107;263,2;33,0115;-0,0274902;-4,35381;1,4046;265;0;6,33832;26,6208;0;-0,0154053;-4,35383;1,36131;60;308,216
840;0,5;218;0;265;2766,92;3927,3;-11,738;60;306,033;264,9;265,089;263,3;31,4675;0;-4,35384;0,919697;265;0;4,57538;26,685;0;0;-4,35384;0,853213;60;307,758
841;0,5;216;0;265;2771,05;3935,11;-11,738;60;306,12;264,5;265,08;263,3;30,4315;0;-4,35384;0,586301;265;0;3,3147;26,7252;0;0;-4,35384;0,543918;60;307,425
842;0,5;207;0;265;2770,51;3929,37;-11,738;60;306,185;264,5;265,075;263,2;29,236;0;-4,35384;0,346744;265;0;2,40082;26,7581;0;0;-4,35384;0,321678;60;307,185
843;0,5;202;0;265;2768,77;3930,56;-11,738;60;306,293;264,6;265,069;263;28,4765;0;-4,35384;0,205068;265;0;1,4549;26,7809;0;0;-4,35384;0,190244;60;307,043
844;0,5;196;0;265;2769,65;3931,63;-11,738;60;306,445;264,7;265,063;262,7;27,7639;0;-4,35384;0,121279;265;0;0,971503;26,7924;0;0;-4,35384;0,121279;60;306,969
845;0,5;191;0;265;2767,83;3925,13;-11,738;60;306,597;264,8;265,057;262,8;27,171;0;-4,35384;0,0773146;265;0;0,355536;26,7981;0;0;-4,35384;0,0717256;60;306,916
846;0,5;187;0;265;2767,88;3929,79;-11,738;60;306,727;264,6;265,052;262,9;26,7987;0;-4,35384;0,0457246;265;0;0;26,7987;0;0;-4,35384;0,0424192;60;306,884
847;0,5;183;0;265;2767,16;3927,69;-11,738;60;306,793;265;265,041;262,9;26,7987;0;-4,35384;0,0291492;265;0;0;26,7987;0;0;-4,35384;0,027042;60;306,868
848;0,5;181;0;265;2768,64;3924,9;-11,738;60;306,836;265,8;265,039;263,2;26,7987;0;-4,35384;0,0172391;265;0;0;26,7987;0;0;-4,35384;0,0159929;60;306,856
849;0,5;180;0;265;2769,73;3930,42;-11,738;60;306,858;266;265,046;263,4;26,7987;0;-4,35384;0,0101954;265;0;0;26,7987;0;0;-4,35384;0,00945835;60;306,849
850;0,5;180;0;265;2768,88;3927,42;-11,738;60;306,858;266;265,058;263,5;26,7987;0;-4,35384;0,00602964;265;0;0;26,7987;0;0;-4,35384;0,00602964;60;306,845
851;0,5;181;0;265;2768,7;3930,3;-11,738;60;306,858;265,7;265,066;263,4;26,7987;0;-4,35384;0,00384386;265;0;0;26,7987;0;0;-4,35384;0,00356599;60;306,842
852;0,5;181;0;265;2768,39;3930,88;-11,738;60;306,858;265,4;265,067;263,4;26,7987;0;-4,35384;0,00227329;265;0;0;26,7987;0;0;-4,35384;0,00210896;60;306,841
853;0,5;180;0;265;2765,88;3928,28;-11,738;60;306,944;265;265,063;263,6;26,7987;0;-4,35384;0,00134445;265;0;0;26,7987;0;0;-4,35384;0,00134445;60;306,84
854;0,5;180;0;265;2767,47;3931,86;-11,738;60;306,988;266,1;265,062;263,6;26,7987;0;-4,35384;0,000857077;265;0;0;26,7987;0;0;-4,35384;0,000795119;60;306,839
855;0,5;180;0;265;2772,12;3931,77;-11,738;60;307,031;266,8;265,067;263,5;26,7983;0;-4,35384;0,000506883;265;0;0;26,7983;0;0;-4,35384;0,000506883;60;306,839
856;0,5;180;0;265;2767,22;3931,32;-11,738;60;307,031;266,9;265,077;263,5;26,7981;0;-4,35384;0,000323135;265;0;-0,0426086;26,7981;0;0;-4,35384;0,000299776;60;306,839
857;0,5;180;0;265;2766,34;3934,22;-11,738;60;307,053;266,6;265,089;263,5;26,7548;0;-4,35384;0,000191105;265;0;-0,0429748;26,7977;0;0;-4,35384;0,00017729;60;306,839
858;0,5;181;0;265;2769,76;3930,76;-11,738;60;307,075;266,5;265,099;263,4;26,6238;0;-4,35384;0,000121828;265;0;-0,108435;26,7967;0;-2,44081e-05;-4,35384;-1,27782e-05;60;306,839
859;0,5;179;0;265;2766,09;3934,35;-11,738;60;307,14;266,4;265,109;263,4;26,0089;-0,0378662;-4,35393;-0,158985;265;0;-0,699591;26,7921;0;-0,0458008;-4,35397;-0,185731;60;306,641
860;0,5;176;0;265;2764,19;3936,31;-11,738;60;307,096;266,3;265,123;263,4;25,4841;-0,0923096;-4,35435;-0,305568;265;0;-1,36893;26,7791;0;-0,0998779;-4,35444;-0,319952;60;306,44
861;0,5;173;0;265;2768,58;3931,08;-11,738;60;307,118;266,3;265,13;263,4;25,327;-0,119287;-4,35496;-0,299528;265;0;-1,45746;26,7618;0;-0,121973;-4,35519;-0,270263;60;306,432
862;0,5;173;0;265;2766,21;3931,68;-11,738;60;307,161;266,3;265,126;263,2;25,5457;-0,109033;-4,35574;-0,129225;265;0;-1,08961;26,7495;0;-0,104517;-4,35584;-0,0981165;60;306,598
863;0,5;173;0;265;2763,95;3930,84;-11,738;60;307,14;266,3;265,118;263,1;26,3305;-0,0718018;-4,35634;0,0717163;265;0;-0,116492;26,7428;0;-0,0654541;-4,35641;0,0971231;60;306,836
864;0,5;174;0;265;2768,95;3932,02;-11,738;60;307,14;266,1;265,107;263,2;26,7425;-0,0342041;-4,35664;0,197013;265;0;0;26,7425;0;-0,0219971;-4,35669;0,226261;60;307,02
865;0,5;176;0;265;2767,41;3932,73;-11,738;60;307,118;266;265,098;263,3;26,7425;0;-4,35673;0,24259;265;0;0;26,7425;0;0;-4,35673;0,225053;60;307,078
866;0,5;176;0;265;2767,64;3929,7;-11,738;60;307,075;265,7;265,092;263,4;26,7425;0;-4,35673;0,14347;265;0;0;26,7425;0;0;-4,35673;0,133099;60;306,979
867;0,5;176;0;265;2772,52;3932,91;-11,738;60;307,118;265,6;265,083;263,5;26,7425;0;-4,35673;0,0914612;265;0;0;26,7425;0;0;-4,35673;0,0848496;60;306,927
868;0,5;177;0;265;2769,95;3932,48;-11,738;60;307,205;265,6;265,074;263,6;26,3948;0;-4,35673;0,0501809;265;0;-0,34574;26,7406;0;0;-4,35673;0,0501809;60;306,89
869;0,5;176;0;265;2769,66;3928;-11,738;60;307,161;265,6;265,063;263,5;26,4637;0;-4,35673;0,03199;265;0;-0,34693;26,7375;0;0;-4,35673;0,0296775;60;306,868
870;0,5;176;0;265;2769,53;3933,66;-11,738;60;307,227;265,5;265,044;263,2;26,2215;0;-4,35673;0,0189192;265;0;-0,451208;26,7326;0;0;-4,35673;0,0175515;60;306,854
871;0,5;175;0;265;2766,63;3928,25;-11,738;60;307,248;265,4;265,014;263;26,1288;0;-4,35673;0,0120609;265;0;-0,601996;26,727;0;0;-4,35673;0,011189;60;306,848
872;0,5;173;0;265;2770,9;3928,74;-11,738;60;307,248;265,6;264,982;262,7;26,1061;0;-4,35673;0,00713291;265;0;-0,486639;26,7203;0;0;-4,35673;0,00661728;60;306,843
873;0,5;173;0;265;2768,13;3933,69;-11,738;60;307,161;266;264,932;262,4;26,3508;0;-4,35673;0,00421847;265;0;-0,365149;26,7144;0;0;-4,35673;0,00391352;60;306,84
874;0,5;174;0;265;2767,28;3927,95;-11,738;60;307,161;266,1;264,877;262,3;26,711;0,061792;-4,35667;0,290054;265;0;0;26,711;0;0,0935303;-4,3566;0,422042;60;307,187
875;0,5;174;0;265;2769,64;3926,31;-11,738;60;307,183;266,1;264,831;262,3;28,6236;0,276514;-4,35556;1,00514;265;0;2,20554;26,7226;0;0,3052;-4,35528;1,07073;60;308,118
876;0,5;182;0;265;2768,83;3932,55;-11,738;60;307,227;266,2;264,784;262,2;30,2011;0,465967;-4,35311;1,32748;265;0;3,61811;26,7585;0;0,489648;-4,35266;1,34564;60;308,633
877;0,5;192;0;265;2768,88;3926,9;-11,738;60;307,161;266,5;264,747;262,3;31,0935;0,61123;-4,34954;1,34075;265;0;4,29386;26,7996;0;0,61123;-4,34954;1,34075;60;308,793
878;0,5;202;0;265;2771,19;3930,41;-11,738;60;307,14;267,1;264,728;262,5;30,9928;0,687524;-4,34586;1,15318;265;0;4,04209;26,8487;0;0,694116;-4,34521;1,10159;60;308,687
879;0,5;204;0;265;2769,02;3929,96;-11,738;60;307,14;266,8;264,722;262,8;30,0402;0,712915;-4,34124;0,771345;265;0;3,05176;26,8895;0;0,713403;-4,34057;0,717938;60;308,335
880;0,5;203;0;265;2773,07;3926,01;-11,738;60;307,183;266,3;264,725;263;28,9593;0,705469;-4,33724;0,460249;265;0;1,91266;26,9148;0;0,701929;-4,33658;0,409917;60;308,021
881;0,5;201;0;265;2770,79;3934,26;-11,738;60;307,227;266,1;264,729;263,1;27,9354;0,68313;-4,33268;0,184345;265;0;0,901465;26,9308;0;0,677637;-4,33204;0,144546;60;307,727
882;0,5;190;0;265;2766,12;3929,5;-11,738;60;307,27;266,5;264,738;263;27,0579;0,647363;-4,32832;-0,0306529;265;0;0;26,9351;0;0,642114;-4,32771;-0,0537335;60;307,481
883;0,5;187;0;265;2772,91;3927,67;-11,738;60;307,313;266,7;264,746;262,8;26,9351;0,615015;-4,32417;-0,143824;265;0;0;26,9351;0;0,615015;-4,32417;-0,143824;60;307,359
884;0,5;182;0;265;2770,42;3934,23;-11,738;60;307,422;266,8;264,755;262,4;26,9351;0,584619;-4,3208;-0,21395;265;0;0;26,9351;0;0,581689;-4,32025;-0,212603;60;307,242
885;0,5;181;0;265;2766,44;3929,68;-11,738;60;307,444;266,7;264,754;262,1;26,935;0,584375;-4,317;-0,115608;265;0;0;26,935;0;0,58938;-4,31645;-0,0831311;60;307,344
886;0,5;181;0;265;2772,73;3931,62;-11,738;60;307,335;266,6;264,745;262,3;26,9465;0,619043;-4,31305;0,0663174;265;0;0,0115723;26,935;0;0,619043;-4,31305;0,0663174;60;307,539
887;0,5;181;0;265;2769,61;3934,3;-11,738;60;307,313;266,8;264,742;262,7;27,161;0,632349;-4,30953;0,0932938;265;0;0,284949;26,9373;0;0,631128;-4,30893;0,0806668;60;307,608
888;0,5;180;0;265;2763,9;3922,63;-11,738;60;307,27;266,9;264,745;263,2;27,0896;0,618189;-4,30541;-0,0031882;265;0;0,149908;26,9397;0;0,618189;-4,30541;-0,0031882;60;307,52
889;0,5;181;0;265;2771,52;3931,48;-11,738;60;307,335;266,6;264,753;263,5;26,94;0,586816;-4,30145;-0,126652;265;0;0;26,94;0;0,586816;-4,30145;-0,126652;60;307,372
890;0,5;180;0;265;2769,21;3931,84;-11,738;60;307,335;266,3;264,763;263,3;26,94;0,549463;-4,29825;-0,233345;265;0;0;26,94;0;0,542749;-4,29773;-0,248832;60;307,21
891;0,5;181;0;265;2768,21;3924,67;-11,738;60;307,335;265,8;264,774;263,1;26,94;0,509424;-4,29527;-0,309876;265;0;-0,161993;26,9396;0;0,496362;-4,29433;-0,327345;60;307,081
892;0,5;181;0;265;2771,1;3931,69;-11,738;60;307,335;265,5;264,786;263,2;26,5499;0,45791;-4,29164;-0,363394;265;0;-0,388037;26,9379;0;0,45791;-4,29164;-0,363394;60;307,006
893;0,5;181;0;265;2768,69;3929,65;-11,738;60;307,27;265,4;264,795;263,4;26,5723;0,420557;-4,28917;-0,381932;265;0;-0,384741;26,9334;0;0,414453;-4,28878;-0,383737;60;306,942
894;0,5;180;0;265;2769,28;3927,77;-11,738;60;307,335;265,3;264,803;263,4;26,3103;0,390161;-4,2869;-0,363097;265;0;-0,598334;26,9273;0;0,382104;-4,28618;-0,349922;60;306,936
895;0,5;180;0;265;2770,44;3937,86;-11,738;60;307,4;265,3;264,81;263,6;26,098;0,362573;-4,28443;-0,321922;265;0;-0,755072;26,9205;0;0,358667;-4,28409;-0,317476;60;306,948
896;0,5;174;0;265;2780,36;3982,54;-11,738;60;307,574;265,3;264,816;263,7;25,6451;0,33584;-4,28214;-0,294246;265;0;-1,26612;26,9086;0;0,332056;-4,28183;-0,291212;60;306,952
897;0,5;173;0;265;2798,6;4130,85;-11,738;60;307,595;265,3;264,822;263,8;25,5576;0,310083;-4,28002;-0,274148;265;0;-1,34193;26,8942;0;0,306421;-4,27973;-0,271979;60;306,948
898;0,5;173;0;265;2795,4;4274,5;-11,738;60;307,574;265,3;264,829;263,8;25,5916;0,288721;-4,27834;-0,260724;265;0;-1,29551;26,8809;0;0,285181;-4,27807;-0,258937;60;306,942
899;0,5;173;0;265;2795,03;4368,13;-11,738;60;307,552;265,6;264,834;263,6;25,6133;0,264551;-4,27652;-0,248078;265;0;-0,999152;26,8663;0;0,261133;-4,27628;-0,246616;60;306,932
900;0,5;173;0;265;2800,48;4455,47;-11,738;60;307,487;265,9;264,839;263,4;25,8001;0,245386;-4,27486;-0,217994;265;0;-0,831244;26,854;0;0,246118;-4,27463;-0,198706;60;306,945
901;0,5;173;0;265;2791,78;4528,56;-11,738;60;307,465;265,8;264,828;263,2;26,4534;0,277734;-4,27342;0,00271237;265;0;-0,197974;26,8484;0;0,288354;-4,27316;0,0536976;60;307,199
902;0,5;173;0;265;2789,45;4577,4;-11,738;60;307,27;265,5;264,81;263,1;27,107;0,360376;-4,27134;0,325428;265;0;0,475378;26,8491;0;0,372461;-4,27099;0,360144;60;307,607
903;0,5;175;0;265;2790,75;4629,58;-11,738;60;307,227;265,1;264,785;263,1;28,2948;0,458276;-4,26866;0,576438;265;0;1,59525;26,8612;0;0,473901;-4,26822;0,610069;60;307,958
904;0,5;180;0;265;2781,68;4662,92;-11,738;60;307,096;264,8;264,758;263,2;29,5983;0,55105;-4,26582;0,740748;265;0;2,76566;26,8841;0;0,566309;-4,2653;0,760736;60;308,218
905;0,5;186;0;265;2781,1;4687,51;-11,738;60;307,031;264,8;264,741;263,3;30,2172;0,636133;-4,2619;0,7615;265;0;3,09498;26,9193;0;0,642969;-4,2613;0,739396;60;308,328
